UNIQUE_ID,FILE_UUID,LON,LAT,DEPTH,TIME,PLATFORM_NAME,PROVIDER
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.301571,45.332286,18.13,2024-05-17T22:13:26Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.301518,45.332276,18.18,2024-05-17T22:13:27Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.301465,45.332265,18.23,2024-05-17T22:13:28Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.301412,45.332255,18.24,2024-05-17T22:13:29Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.301358,45.332245,18.3,2024-05-17T22:13:30Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.301305,45.332234,18.36,2024-05-17T22:13:31Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.301252,45.332224,18.38,2024-05-17T22:13:32Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.301199,45.332213,18.43,2024-05-17T22:13:33Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.301146,45.332202,18.41,2024-05-17T22:13:34Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.301093,45.332192,18.42,2024-05-17T22:13:35Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.30104,45.332181,18.45,2024-05-17T22:13:36Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.300987,45.332171,18.48,2024-05-17T22:13:37Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.300934,45.33216,18.5,2024-05-17T22:13:38Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.300881,45.33215,18.48,2024-05-17T22:13:39Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.300828,45.332139,18.54,2024-05-17T22:13:40Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.300776,45.332128,18.55,2024-05-17T22:13:41Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.300723,45.332118,18.59,2024-05-17T22:13:42Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.300671,45.332106,18.6,2024-05-17T22:13:43Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.300619,45.332095,18.64,2024-05-17T22:13:44Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.300515,45.33207,18.7,2024-05-17T22:13:46Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.300463,45.332058,18.74,2024-05-17T22:13:47Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.300411,45.332045,18.72,2024-05-17T22:13:48Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.300359,45.332032,18.76,2024-05-17T22:13:49Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.300307,45.332019,18.79,2024-05-17T22:13:50Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.300255,45.332006,18.84,2024-05-17T22:13:51Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.300204,45.331993,18.85,2024-05-17T22:13:52Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.300153,45.331979,18.89,2024-05-17T22:13:53Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.300101,45.331965,18.93,2024-05-17T22:13:54Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.30005,45.331951,18.95,2024-05-17T22:13:55Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.3,45.331936,19,2024-05-17T22:13:56Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.29995,45.33192,19.04,2024-05-17T22:13:57Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.299899,45.331905,19.07,2024-05-17T22:13:58Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.299849,45.331889,19.07,2024-05-17T22:13:59Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.299799,45.331874,19.11,2024-05-17T22:14:00Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.299749,45.331858,19.15,2024-05-17T22:14:01Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.299698,45.331842,19.18,2024-05-17T22:14:02Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.299648,45.331828,19.22,2024-05-17T22:14:03Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.299597,45.331813,19.25,2024-05-17T22:14:04Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.299546,45.331798,19.29,2024-05-17T22:14:05Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.299495,45.331784,19.31,2024-05-17T22:14:06Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.299443,45.33177,19.34,2024-05-17T22:14:07Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.299392,45.331756,19.36,2024-05-17T22:14:08Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.29934,45.331744,19.41,2024-05-17T22:14:09Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.299289,45.331732,19.41,2024-05-17T22:14:10Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.299237,45.331721,19.4,2024-05-17T22:14:11Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.299185,45.331711,19.42,2024-05-17T22:14:12Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.299132,45.331701,19.41,2024-05-17T22:14:13Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.29908,45.331692,19.45,2024-05-17T22:14:14Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.299027,45.331683,19.43,2024-05-17T22:14:15Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.298973,45.331675,19.42,2024-05-17T22:14:16Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.298919,45.331667,19.43,2024-05-17T22:14:17Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.298865,45.33166,19.44,2024-05-17T22:14:18Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.298812,45.331653,19.4,2024-05-17T22:14:19Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.298758,45.331646,19.41,2024-05-17T22:14:20Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.298704,45.33164,19.4,2024-05-17T22:14:21Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.29865,45.331633,19.41,2024-05-17T22:14:22Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.298596,45.331627,19.35,2024-05-17T22:14:23Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.298541,45.331621,19.32,2024-05-17T22:14:24Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.298487,45.331616,19.34,2024-05-17T22:14:25Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.298433,45.33161,19.33,2024-05-17T22:14:26Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.298378,45.331605,19.34,2024-05-17T22:14:27Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.298324,45.3316,19.29,2024-05-17T22:14:28Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.298269,45.331595,19.29,2024-05-17T22:14:29Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.298215,45.33159,19.29,2024-05-17T22:14:30Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.29816,45.331586,19.29,2024-05-17T22:14:31Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.298106,45.331581,19.31,2024-05-17T22:14:32Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.298052,45.331576,19.29,2024-05-17T22:14:33Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.297997,45.331571,19.33,2024-05-17T22:14:34Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.297943,45.331565,19.3,2024-05-17T22:14:35Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.297888,45.33156,19.29,2024-05-17T22:14:36Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.297833,45.331555,19.29,2024-05-17T22:14:37Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.297778,45.33155,19.27,2024-05-17T22:14:38Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.297723,45.331545,19.26,2024-05-17T22:14:39Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.297668,45.331539,19.23,2024-05-17T22:14:40Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.297613,45.331534,19.24,2024-05-17T22:14:41Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.297558,45.331528,19.23,2024-05-17T22:14:42Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.297504,45.331523,19.24,2024-05-17T22:14:43Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.29745,45.331517,19.24,2024-05-17T22:14:44Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.297395,45.331511,19.23,2024-05-17T22:14:45Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.297341,45.331505,19.24,2024-05-17T22:14:46Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.297287,45.331499,19.21,2024-05-17T22:14:47Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.297233,45.331493,19.2,2024-05-17T22:14:48Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.297179,45.331486,19.22,2024-05-17T22:14:49Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.297124,45.33148,19.23,2024-05-17T22:14:50Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.29707,45.331474,19.21,2024-05-17T22:14:51Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.297016,45.331468,19.19,2024-05-17T22:14:52Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.296907,45.331456,19.2,2024-05-17T22:14:53Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.296853,45.33145,19.25,2024-05-17T22:14:54Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.296799,45.331443,19.2,2024-05-17T22:14:55Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.296744,45.331437,19.19,2024-05-17T22:14:56Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.29669,45.331431,19.23,2024-05-17T22:14:57Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.296636,45.331425,19.23,2024-05-17T22:14:58Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.296582,45.331418,19.16,2024-05-17T22:14:59Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.296527,45.331413,19.18,2024-05-17T22:15:00Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.296473,45.331407,19.18,2024-05-17T22:15:01Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.296419,45.331401,19.17,2024-05-17T22:15:02Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.296364,45.331395,19.2,2024-05-17T22:15:03Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.296309,45.331389,19.23,2024-05-17T22:15:04Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.296255,45.331384,19.21,2024-05-17T22:15:05Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.2962,45.331378,19.13,2024-05-17T22:15:06Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.296146,45.331372,19.14,2024-05-17T22:15:07Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.296092,45.331367,19.12,2024-05-17T22:15:08Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.296038,45.331362,19.11,2024-05-17T22:15:09Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.295983,45.331356,19.11,2024-05-17T22:15:10Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.295928,45.331351,19.08,2024-05-17T22:15:11Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.295874,45.331347,19.1,2024-05-17T22:15:12Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.295819,45.331342,19.11,2024-05-17T22:15:13Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.295764,45.331337,19.04,2024-05-17T22:15:14Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.295709,45.331333,19.04,2024-05-17T22:15:15Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.295653,45.33133,19.05,2024-05-17T22:15:16Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.295598,45.331326,19.07,2024-05-17T22:15:17Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.295543,45.331322,19.04,2024-05-17T22:15:18Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.295488,45.331318,19.04,2024-05-17T22:15:19Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.295433,45.331314,19.07,2024-05-17T22:15:20Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.295378,45.33131,19.08,2024-05-17T22:15:21Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.295323,45.331306,19.07,2024-05-17T22:15:22Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.295269,45.331303,19.07,2024-05-17T22:15:23Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.295214,45.331301,19.11,2024-05-17T22:15:24Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.295159,45.331298,19.13,2024-05-17T22:15:25Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.295104,45.331296,19.15,2024-05-17T22:15:26Z,Huron Explorer,GLOS
